Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft_mm,Age_cal_yr_bp
1373.862565,220.0096357,18.82616742,0.179264837,3.924055835,0.04,0.049863182,1.771201077,63793
1344.466774,246.6286771,17.63490091,0.182296671,4.623732076,3.451166487,0.142645712,1.790950923,63794
1441.514686,236.2050671,30.91073429,0.180396743,9.974484117,3.976132476,0.299535008,1.810700769,63795
1558.344819,214.5170348,38.85461148,0.142619643,9.871804529,3.976132476,0.455774265,1.830450769,63796
1511.228337,217.7093245,36.72593863,0.10671901,11.73654635,3.976132476,0.524255023,1.850200615,63797
1293.185505,226.4103593,26.31052399,0.087821968,5.627387374,0.04,0.608539832,1.869950462,63797
1017.792202,228.6104605,13.06508054,0.058383712,0.976202046,0.04,0.558696383,1.889700462,63798
904.2991766,217.7717226,14.01665971,0.075191682,4.896381746,1.896750715,0.508702426,1.909450308,63799
1008.546276,231.0800584,21.28730529,0.103522316,6.570321723,0.04,0.025,1.929200154,63800
1100.867767,264.460025,29.10600681,0.145095541,7.225476032,2.937891739,0.474325743,1.94895,63801
1017.810809,288.531254,28.05663826,0.146677323,5.955604306,3.976132476,2.282624382,1.9687,63802
821.2489059,275.9934493,18.73705971,0.099115255,3.54700378,3.976132476,2.860008774,1.988449846,63803
704.1720894,241.1629753,11.34657919,0.058038381,3.661358114,4.098378999,1.951017405,2.008959286,63804
694.735443,257.9583191,18.94005047,0.059373733,3.332344991,0.04,0.19483275,2.029468769,63806
700.4132688,147.5953453,26.40899973,0.066519344,3.473488967,0.04,0.025,2.049218769,63807
666.2581462,147.5953453,27.03149534,0.06914024,3.298281141,1.437652789,0.319786357,2.068968615,63808
798.8387314,147.5953453,19.78443703,0.046576389,1.863577483,2.504232051,0.155412095,2.088718462,63809
1063.91346,147.5953453,19.69553299,0.076732659,3.352584482,2.687266891,0.175225277,2.108468462,63810
1245.144512,147.5953453,29.14387191,0.153633167,5.722550028,1.639968777,0.130698102,2.128218308,63811
1210.61265,147.5953453,34.99000284,0.186922343,6.698900065,2.794899412,0.060427439,2.147968154,63812
1017.910756,147.5953453,33.35260814,0.181080873,5.521460795,3.971161352,0.036396976,2.167718154,63813
900.7360865,147.5953453,24.76778424,0.158268542,4.426983084,3.742202154,0.150210266,2.187468,63814
873.8589821,147.5953453,19.48419545,0.143813862,4.36885586,1.567425848,0.194936729,2.207218,63815
836.6230677,147.5953453,22.54386283,0.139856312,4.506111793,0.04,0.155284524,2.226967846,63816
789.4441377,147.5953453,22.10890647,0.141516393,3.19234318,1.064166455,0.107756444,2.246717692,63817
742.9468083,147.5953453,21.84244462,0.151446326,2.055057041,0.628568037,0.083155481,2.266467538,63818
702.7890183,147.5953453,20.9294914,0.15877489,2.583276155,0.259522016,0.123884833,2.286217538,63819
674.3097185,147.5953453,18.99741939,0.159611782,3.114000565,0.28854926,0.094967346,2.305967385,63820
730.6976428,147.5953453,21.41051697,0.211554314,3.415122319,0.355453199,0.057889241,2.325717231,63821
922.4255139,147.5953453,24.93180723,0.327454246,3.609646148,0.455908811,0.117195018,2.345467231,63822
1104.511803,147.5953453,25.8168951,0.456904532,3.995551413,0.460824324,0.178194509,2.365217077,63823
1058.563454,147.5953453,19.78700467,0.396167105,4.36852276,0.490079417,0.170829507,2.384966923,63824
873.701818,147.5953453,13.674519,0.316018681,4.859146291,0.624587234,0.11479686,2.404716769,63825
663.2938721,257.3429475,13.4276289,0.409464537,4.673869833,0.767046239,0.109413288,2.424466769,63826
590.7486957,178.9387327,13.31366764,0.487047425,3.877585516,0.863132196,0.182374503,2.444216615,63827
595.9208266,129.8142576,13.07668928,0.437995882,2.97313135,0.802824708,0.120246599,2.463966462,63828
598.1919875,101.7989113,11.80451095,0.30842343,2.324051119,0.29052186,0.151245907,2.483716462,63829
670.2703848,110.9284191,10.96743672,0.259664756,3.049592438,0.84081114,0.323885692,2.503466308,63830
743.24578,138.1486145,13.75531965,0.460088599,3.708969314,1.345522624,0.427794729,2.523216154,63831
787.6726772,153.5245884,14.04839087,0.431152864,3.833708831,1.478480364,0.391114346,2.542966,63832
775.5562094,137.7224279,13.132204,0.363988557,3.445031365,0.876846886,0.197365292,2.562716,63833
712.3809522,117.8155206,11.90320424,0.340929704,2.712388974,0.113518942,0.143607344,2.582465846,63834
677.196477,109.2731349,11.57093258,0.348478271,3.005052971,0.154300503,0.123477109,2.602215692,63835
661.3950971,114.7888231,13.95648418,0.356301561,3.46190838,0.139683328,0.05310652,2.621206,63835
623.3312563,109.328504,14.19374924,0.272766267,3.330107012,0.226965127,0.052915978,2.640196308,63836
623.2402544,116.3072129,12.91099635,0.260813437,3.77202837,0.397716679,0.035249668,2.659946308,63837
654.304298,127.4431973,13.14881029,0.292266687,4.170229938,0.420743413,0.046126431,2.679696154,63838
646.3924617,124.083868,14.81974973,0.275938548,4.210336437,0.24625177,0.070705737,2.699446,63839
590.7785637,91.67439167,15.61685386,0.176707781,3.391220006,0.054055183,0.054939663,2.719196,63840
515.6187913,61.72179523,14.92344342,0.087330966,1.938116312,0.04,0.027804104,2.738945846,63841
551.7087853,80.25132516,13.07387318,0.168324968,2.528944269,0.122471454,0.026711198,2.758695692,63842
654.5853633,120.3067464,14.1252036,0.320658809,3.726752254,0.294027406,0.058007941,2.778445538,63844
726.5559333,153.123615,14.73096421,0.450648068,4.180291126,0.279527532,0.079634778,2.798195538,63845
846.8858277,175.508712,16.80465405,0.485191779,4.326713826,0.286396565,0.04061081,2.817945385,63846
984.7467288,241.3934584,18.94542564,0.420869907,4.321802062,0.51199198,0.079774123,2.837695231,63847
1078.259802,147.5953453,19.42334403,0.423904671,6.011659651,0.868939618,0.194855407,2.857445231,63848
1038.806653,147.5953453,19.12241913,0.50692798,7.954242576,0.924848885,0.241174926,2.877195077,63849
909.011421,147.5953453,19.62332824,0.510214542,8.509220384,0.635037322,0.219593595,2.896185333,63850
827.5973282,147.5953453,19.52640273,0.574268614,8.266947637,0.513961815,0.135798256,2.915175538,63850
876.7613479,147.5953453,19.51788789,0.660728128,8.198299392,0.546704931,0.069789946,2.934925538,63851
890.9416378,147.5953453,18.63090305,0.639001353,7.51281409,0.504922345,0.121285033,2.954675385,63852
820.4688973,147.5953453,16.32722974,0.494226555,6.26954978,0.283420856,0.056787735,2.974425231,63853
679.6861279,147.5953453,13.39909255,0.30834191,3.988083603,0.131777554,0.146542031,2.994175231,63855
589.4065148,147.9883927,10.8509725,0.296870254,3.195089612,0.283489925,0.25079828,3.013925077,63856
609.0335858,124.4183425,8.917779299,0.334523723,3.422541542,0.414031494,0.25690448,3.033674923,63857
629.9958175,116.0062388,7.922225264,0.265299206,3.019931227,0.46492744,0.165811678,3.053424769,63858
620.0410084,95.05969147,8.836761482,0.204708444,2.217877973,0.449351531,0.025956587,3.072415167,63859
591.5512044,67.44320933,10.03474577,0.190982279,1.644278507,0.52865928,0.025,3.091405385,63859
563.0024557,40.83582583,11.06741961,0.185815922,1.683180459,0.524507394,0.025,3.111155231,63860
605.1390374,36.55734238,11.0382177,0.149466003,1.532772332,0.483116923,0.189139708,3.130905231,63861
676.6837236,34.65786326,11.7162316,0.10353265,1.734437392,0.451500195,0.262805342,3.150655231,63863
760.0935668,41.86988732,12.80092125,0.112454954,2.029181361,0.369919279,0.227290228,3.170405077,63864
834.6584136,49.59164714,12.06203759,0.130739274,2.165765806,0.294399213,0.105023212,3.190154923,63865
865.390535,51.06346039,11.94497988,0.121140143,2.261277368,0.114688217,0.025,3.209145167,63865
885.8050875,43.90958291,11.36206766,0.088825763,2.321538988,0.074471261,0.07262458,3.228135538,63866
915.0623123,39.16828685,14.03242877,0.065008413,2.066968149,0.361747885,0.073199352,3.247885385,63867
935.0617629,45.35970303,15.02765846,0.071900495,3.188900831,0.244650349,0.078295125,3.267635231,63868
946.057238,46.9072828,14.12836667,0.126272181,4.227674337,0.95694222,0.105463052,3.287385231,63870
921.0963669,46.32014373,12.14834003,0.138125522,4.312452261,1.415204769,0.064990002,3.307135077,63871
919.9150661,46.77067283,11.55184578,0.110431145,3.519303459,1.244096791,0.025,3.326884923,63872
990.9067672,50.345814,13.14088267,0.085518056,2.796681099,0.724073321,0.025,3.345875167,63873
1016.811507,52.64510421,14.89156258,0.048504227,2.72445094,0.04,0.147304757,3.364865538,63873
1013.615108,52.04141147,14.65955352,0.061542908,3.088247521,0.04,0.215894098,3.384615385,63874
939.8049709,52.89210767,12.63295761,0.087376404,2.685704554,0.139839347,0.259174976,3.404365231,63876
881.8581419,47.55627911,10.68691202,0.097180449,2.616970789,0.144500518,0.222036072,3.424115231,63877
847.3588279,38.67387977,9.58783295,0.085390277,2.335988752,0.34580734,0.130088052,3.4431055,63877
834.892703,35.3497077,9.160017371,0.061512046,2.189175543,0.463525843,0.149297177,3.462095692,63878
865.4711728,36.37259508,9.524716842,0.060210696,1.968589224,0.341234246,0.0281017,3.481845538,63879
920.1799752,45.52343173,8.908007662,0.097505662,2.087124178,0.188493974,0.025,3.501595538,63880
971.7762135,51.16243048,11.49247548,0.117295804,2.235212805,0.045098834,0.042770297,3.521345385,63882
1005.661451,53.52202234,14.35687754,0.105017418,2.426234796,0.126177814,0.025,3.541095231,63883
995.923283,54.58042337,14.63977679,0.092301783,2.70082111,0.228555675,0.038655993,3.560085667,63884
939.0161205,55.88459252,13.1524134,0.088632801,3.515421992,0.27604228,0.052246482,3.579075846,63884
873.5489041,65.74428227,10.21004389,0.089813118,4.652493126,0.286620558,0.051583157,3.598825692,63885
825.4660235,81.79089369,12.79352274,0.119109693,5.583380455,0.221113841,0.047237015,3.618575538,63887
798.2624165,94.58579749,15.80317789,0.139590377,6.202002806,0.231902312,0.025,3.638325538,63888
779.7204625,101.3599156,16.9081972,0.18343232,7.882161094,0.126829726,0.025,3.657316,63889
729.1284436,100.6795128,16.21078153,0.219842258,8.601029591,0.207496843,0.025,3.676306154,63889
677.159125,91.04771157,13.61051299,0.224977507,7.365461875,0.395922042,0.025,3.696056,63891
645.5750936,83.45063411,11.93197062,0.220722741,4.73432682,0.07945389,0.025,3.715806,63892
635.3287064,85.78383411,11.84979117,0.214316208,5.053525077,0.897394851,0.025245755,3.734796167,63892
638.2451216,86.26198531,12.48483795,0.213077897,6.723064013,1.61434461,0.025,3.753786462,63893
593.8056195,83.96435655,13.24903382,0.233133169,7.04816397,1.767075,0.03804807,3.773536462,63894
535.8561302,78.80370252,11.04012276,0.285235312,5.823628301,1.158841016,0.06066562,3.793286308,63896
518.284445,54.74844538,9.261094282,0.227639146,4.088821631,0.067236906,0.061769304,3.813036154,63897
630.8038471,60.93059597,11.15064924,0.192558072,11.25543668,0.087738711,0.025,3.832026333,63898
737.3992713,114.9316487,14.87714241,0.427681184,9.871804529,0.506166206,0.025,3.851016769,63898
698.8549523,154.6780725,16.005263,0.662505396,9.871804529,0.04,0.04654393,3.870766615,63900
611.2438066,140.9058535,11.93949504,0.658558028,9.871804529,0.04,0.136435017,3.890516462,63901
525.3075847,80.83643763,11.52495455,0.354379159,5.490718477,3.163010867,0.15703854,3.909506833,63902
457.3585373,30.95300926,12.21489502,0.072813941,0.816979461,3.976132476,0.071870996,3.928497077,63902
382.4327154,53.06266661,13.51989272,0.19400892,0.961786601,5.240462144,0.025,3.948246923,63904
276.032926,53.95497708,11.88470591,0.274713484,2.312822755,1.867181105,0.071617516,3.967996769,63905
267.2394248,57.63230142,11.03178078,0.289625538,1.99582233,0.04,0.025,3.986987167,63906
278.4511242,62.62019846,12.51679921,0.300875104,1.922556769,0.189920531,0.061842424,4.005977385,63906
268.9586467,74.94429748,12.73184522,0.378327665,1.849168171,0.041147952,0.095860578,4.025727231,63908
269.6433716,82.70050149,10.56870214,0.483999338,1.896561676,0.307544505,0.124299836,4.045477231,63909
282.5898504,76.58728127,9.740055669,0.468768723,2.645021751,0.555583462,0.117942733,4.0644675,63910
274.1415594,66.53845124,9.605511567,0.411529493,0.802935718,0.264359954,0.025,4.083457692,63910
260.3463252,55.90039979,11.08272017,0.286798232,0.347296077,0.076718308,0.025,4.103207538,63912
264.4342855,55.29878546,12.99694304,0.233612676,8.716508605,1.454378166,0.233670819,4.122198,63912
271.7418629,59.90355779,12.36692511,0.417255973,9.871804529,2.744214476,0.375322956,4.141188308,63913
274.4429678,59.4588277,12.07773257,0.53664117,9.871804529,2.864108352,0.317202462,4.160938154,63914
261.6938867,52.97440875,12.56311577,0.484301463,6.62958473,1.631338409,0.131619956,4.180688,63916
247.6688952,44.05789093,14.44768971,0.347569807,0.05,0.220272102,0.025,4.199678333,63917
256.6502159,43.50466641,15.27617687,0.21731431,3.216553748,0.321194972,0.110253351,4.218668615,63917
272.4141294,48.83489056,12.42445516,0.226279188,2.247414494,0.229563941,0.159041215,4.238418462,63919
278.3720942,50.13078356,10.41892408,0.16731643,1.590714243,0.092555569,0.120004503,4.257408833,63919
294.3742355,46.48404352,11.17084278,0.084183339,1.370877821,0.159762329,0.081358894,4.276399077,63920
318.4941749,43.60830745,11.3896887,0.084070282,1.002181137,0.070665923,0.053282594,4.296148923,63921
329.6833209,42.2854012,11.17855014,0.100787329,1.215895109,0.100804019,0.025,4.315898769,63923
356.5082087,43.71536511,11.24288175,0.093508361,1.706842913,0.306316302,0.080011575,4.334889167,63924
381.2314943,48.84011625,12.81370113,0.08272154,2.137270538,0.482574147,0.170152969,4.353879385,63924
389.6587758,48.92804085,6.769332115,0.073479959,1.40930632,0.340193956,0.284791949,4.373629231,63926
387.2798565,48.2502593,13.4671929,0.103753878,1.665195379,0.114586885,0.152320889,4.392619667,63927
341.1150318,50.56785252,24.89801097,0.145504289,2.625508835,0.294008127,0.025,4.411609846,63927
359.2582003,52.36426383,29.379256,0.198696062,3.268211294,1.312297877,0.255981204,4.431359692,63929
398.4419055,59.65444345,23.28505534,0.196333878,2.830825425,1.814158403,0.515774033,4.45035,63929
419.5142469,66.76887856,11.18723111,0.164125215,1.433590503,1.401247867,0.464165875,4.469340308,63930
397.9631168,68.45427355,5.472034618,0.112796263,0.775225931,0.394755311,0.218975718,4.489090154,63932
350.1700369,64.79249212,12.31109354,0.092727879,1.549286028,0.04,0.043688983,4.508080333,63932
329.6651129,65.82482114,8.945993235,0.128412737,1.620194908,0.251642306,0.203409144,4.527070769,63933
336.0519446,73.24262612,9.806378511,0.14546435,1.413723566,0.242376255,0.146691439,4.546820615,63935
347.0390867,86.14281586,14.3260175,0.157460469,1.42908921,0.455737385,0.050274868,4.565810833,63935
339.3513919,82.83353342,14.35098235,0.149408323,1.007589414,0.518861082,0.025,4.584801231,63936
327.6609044,66.05656752,14.69994559,0.118535489,0.974680772,0.511737954,0.025,4.604551077,63938
334.4390841,56.24386522,10.5478144,0.082067539,2.611382028,1.064700423,0.149007372,4.6235415,63938
380.0093337,48.486985,8.387786739,0.042845712,3.695767666,1.133356666,0.253718024,4.642531692,63939
420.1713382,43.4153059,9.374783608,0.032340717,3.632646802,1.174246521,0.224096113,4.662281538,63941
398.66864,43.19135773,7.556176126,0.03537316,1.495602602,0.68575945,0.061216526,4.681272,63941
351.30459,42.21326058,7.872710936,0.043977625,0.423235564,0.061967474,0.025,4.700262154,63942
334.6725453,43.56849949,5.90455622,0.046482205,1.85907461,0.180761983,0.132624447,4.720012,63944
344.8931649,38.38398691,7.42217862,0.094336604,2.359408473,0.04,0.215972588,4.739002333,63944
400.1052718,37.14985987,12.22208869,0.160365986,1.90307192,0.04,0.181124013,4.757992615,63945
450.2784567,29.48430574,14.38756999,0.151170896,1.078248015,0.134849954,0.065831009,4.777742462,63947
512.750409,31.3111383,12.50712614,0.132335846,0.902983995,0.19620223,0.025,4.796732833,63948
565.7566152,41.46155851,8.101669898,0.130545907,1.54894289,0.413222092,0.025,4.815723077,63948
583.280262,46.54362468,11.29108588,0.115163506,2.72223603,0.686523177,0.130157732,4.835472923,63950
583.4733806,59.52205965,19.50307911,0.194080852,3.314002986,0.735646422,0.308673023,4.854463167,63951
572.1815675,72.4086003,23.37920203,0.218482279,3.000441121,0.561345852,0.341231525,4.873453538,63952
606.7305932,67.66649478,22.39504657,0.193964469,3.785794195,0.472108015,0.31062008,4.892443833,63952
651.4102498,66.95255402,17.65035523,0.172665956,4.438270529,0.568903095,0.212886977,4.911434,63953
697.4479914,54.91223686,13.59084711,0.093156637,5.044980958,0.684229288,0.247950336,4.931184,63955
701.2620103,55.46263686,10.44080917,0.063364168,5.145788659,0.591201888,0.207727241,4.950174167,63956
691.4650476,50.1799889,15.48706595,0.063145158,3.596697767,0.345416159,0.076961705,4.969164462,63956
683.6975904,41.89980294,25.56139261,0.114456332,3.037840132,0.04,0.06287029,4.988914462,63958
704.0900286,41.9210339,26.95320208,0.215830729,2.200736287,0.157452098,0.100046754,5.007904667,63959
736.9686592,48.52192161,20.58840026,0.236244963,1.611092927,1.236602869,0.153980994,5.026894923,63960
718.0156615,37.08848301,12.10309003,0.159835861,1.928799123,1.80597821,0.115515787,5.045885167,63960
665.3122663,39.80905689,9.69879913,0.066966305,2.064794629,1.357945674,0.054530204,5.064875538,63961
621.5437563,47.13604806,12.22582784,0.048999766,2.056903165,0.475718957,0.025,5.084625385,63963
599.7110748,53.22170686,14.01748492,0.057391137,2.447846588,0.083606811,0.025,5.103615833,63964
579.2226761,40.8540728,17.09762496,0.047945238,2.489202568,0.763899264,0.090588408,5.122606,63965
567.7108064,22.93074168,18.6097158,0.038582794,2.387126523,0.703799,0.122392566,5.141596333,63965
545.3160859,18.94448105,16.43202616,0.039499186,2.027291266,0.509517296,0.212887848,5.160586615,63966
517.8259494,27.75891728,14.59989733,0.051892183,2.229538306,0.368415273,0.257295068,5.180336462,63968
504.5171812,27.86655141,20.5694429,0.071834441,3.45527633,0.459302063,0.22378531,5.199326833,63969
497.4997328,23.36514559,24.95882977,0.072825651,4.575929353,0.268845804,0.075394803,5.218317077,63970
496.4547214,17.31025357,21.11730198,0.05123092,4.290453425,0.310531583,0.025,5.237307333,63970
480.8441192,15.21668393,19.90352464,0.030099644,3.231409237,0.400887791,0.025,5.256297538,63971
457.0237852,14.39822116,17.80494571,0.015201933,1.960557429,0.446115018,0.201455058,5.276047538,63973
446.0223008,13.68443893,19.39081756,0.022274506,1.71835055,0.11935658,0.256428584,5.295037833,63974
416.5347656,14.36973184,13.8245755,0.010561015,2.167901657,0.652676143,0.232575283,5.314028,63975
388.6497981,14.76380774,10.23201682,0.00549178,3.117611448,1.381535876,0.218581958,5.333018333,63976
369.5684826,14.45761301,12.26792967,0.057045212,3.377052814,1.705933676,0.190277138,5.352008615,63976
377.3220749,12.31621386,14.43054575,0.098100942,2.336955182,1.309101919,0.239670898,5.370998833,63977
355.6557116,10.48100455,11.90131759,0.096582262,2.193451558,0.446645383,0.168800963,5.389989231,63978
355.7897324,8.576257254,9.184250585,0.065113375,3.04394842,0.054073091,0.02968252,5.409739077,63980
375.827566,9.861246933,9.258932631,0.030107594,3.541962753,0.233655636,0.051877216,5.428729333,63981
392.6730957,11.82319987,13.8065708,0.03781114,2.446300458,0.093200555,0.025,5.447719538,63982
405.3388721,10.42556065,12.466091,0.029886881,1.180328206,0.11989541,0.025,5.46671,63983
430.2064369,22.6529017,12.60384849,0.011725567,1.335473651,0.04,0.365201553,5.485700154,63983
432.713595,29.73460491,13.57987937,0.024339328,2.058565452,0.333948225,0.701596852,5.504690333,63984
433.6603727,32.9238436,14.51057996,0.036456793,1.999610098,0.776543984,0.719947852,5.523680769,63985
408.139133,32.02915796,14.8307492,0.034541197,1.881790089,0.685537197,0.335740888,5.543430615,63987
409.1241055,22.55496592,11.99633596,0.03563768,1.502093734,0.924819801,0.025,5.562420833,63988
438.4816136,23.63315801,9.206291971,0.032788146,1.504890087,0.710088575,0.025,5.581411231,63989
477.892175,20.92433828,12.7848785,0.058365696,2.818455492,1.317887086,0.066770927,5.6004015,63990
477.1330225,21.68605036,15.96028179,0.067285919,2.716860912,1.610618068,0.026342915,5.619391846,63991
476.3153435,26.1758984,21.79428819,0.052100304,3.341737698,1.087298423,0.332293556,5.638382,63992
438.7003916,28.03834345,24.28301671,0.042861904,3.623909933,0.365796903,0.229342667,5.657372462,63992
449.7240426,32.09450332,20.56939118,0.040239587,3.167107573,0.04,0.631169835,5.676362667,63993
478.4168862,38.56773033,14.66251267,0.047422089,3.106216422,0.105064345,0.979385125,5.695352923,63994
490.9840381,45.52908703,11.03418573,0.049484366,2.017776402,0.49357251,0.909243921,5.714343167,63995
479.3966248,46.83129203,11.57187924,0.038902573,0.974564516,0.26705132,0.545655922,5.733333538,63996
446.0147682,47.81291506,13.17560262,0.031584061,1.413954339,0.04,0.111265036,5.753083385,63998
427.9770259,48.19727011,12.69757086,0.032343421,0.961937091,0.04,0.025,5.772073667,63999
449.6530698,50.39062961,9.876017738,0.03336145,1.406544717,0.04,0.063046563,5.791064,64000
456.5907361,52.85861158,9.470511362,0.040755199,1.797953433,0.04,0.025,5.810054167,64001
457.9315572,55.8214956,13.02018626,0.055302024,2.120524231,0.090940175,0.025,5.829044462,64002
431.832574,53.95892213,12.60186764,0.064009721,1.998036603,0.16035023,0.025394557,5.848034833,64003
443.2210469,57.1924792,13.8202976,0.068681345,1.515727878,0.132506009,0.025,5.867025077,64004
500.1184433,55.46332558,14.1066235,0.060348581,1.348068799,0.320688204,0.025,5.886015333,64005
521.0540951,62.38735742,12.61687591,0.042155545,1.03778969,0.419355587,0.21687385,5.905005538,64006
510.2592859,70.16220915,12.71426895,0.038648706,1.462086248,0.464688508,0.398876334,5.923996,64007
492.715247,76.35429008,10.34572169,0.052677908,1.896195388,0.330394694,0.337530074,5.942986154,64008
464.1709332,77.72378632,7.77785052,0.069834942,2.184667512,0.317785753,0.145129856,5.961976333,64008
474.1282968,76.0313149,9.293925611,0.067902902,2.240721302,0.04,0.025,5.980966769,64009
460.9222751,73.16567091,9.285815364,0.050822824,1.922218824,0.054043141,0.122924087,5.999957,64010
435.8203206,71.61428263,12.43651575,0.03640475,1.862731211,0.848933585,0.168999139,6.018947231,64011
432.3533527,66.8780185,13.3197997,0.039329576,2.499648733,1.47338797,0.105298458,6.037937667,64012
415.0947312,60.85561564,12.27908883,0.047432505,2.400890868,1.417660235,0.025,6.056927846,64013
403.0792751,52.85584829,10.53800349,0.054099086,2.552561823,1.192524528,0.025,6.075918,64014
396.2615528,48.27590119,9.120428273,0.046571016,1.306238328,0.607232692,0.025,6.094908462,64015
389.5419105,49.5468532,8.193438159,0.046866426,1.880739808,0.84354733,0.036083265,6.113898833,64016
387.8535458,54.56921833,9.085838262,0.061645672,3.540477132,1.015116524,0.025,6.132889077,64017
376.3283553,53.91959678,9.158307074,0.089934307,4.571283569,0.843400904,0.025,6.151879333,64018
366.7629274,51.531617,9.296390222,0.087994485,4.183668033,0.746448279,0.109087058,6.170869538,64019
374.0462883,49.74758352,7.629008213,0.092747436,2.800169279,0.564140208,0.171574903,6.18986,64020
377.4304687,46.27208735,7.304620661,0.088023485,1.475381816,0.04,0.08060277,6.208850154,64021
369.9121295,43.02918646,9.702980918,0.076374168,1.864520293,0.04,0.044466795,6.227840333,64022
369.0979353,37.07401446,11.72455698,0.06667405,1.323140271,1.697863174,0.097046738,6.246830769,64023
364.390776,35.64112824,11.93648637,0.080345664,1.690644741,2.838885901,0.167445217,6.265821,64024
369.5615734,37.63421659,10.09144313,0.094182288,1.992612323,2.385424679,0.13762366,6.284811231,64026
372.232229,38.06653324,9.602501221,0.087058145,2.131726577,0.688661044,0.025149352,6.303801667,64027
392.2660962,33.86949341,7.205321978,0.040248191,2.041336049,0.04,0.025,6.322791846,64028
409.4495464,27.13013546,10.84062659,0.014004849,1.875421233,0.183457407,0.041211309,6.341782,64029
401.8826225,26.59427517,16.72150533,0.034386732,1.853332415,0.103443668,0.025,6.360772462,64030
367.9095768,29.07558586,22.7923525,0.060358247,2.125110251,0.159700107,0.115173609,6.379762667,64031
379.7916273,28.93360781,22.57118523,0.06175238,2.890782206,0.052577338,0.304758135,6.398752923,64032
411.1054401,25.44184021,17.03467601,0.048299859,4.293275845,0.107718313,0.375461607,6.417743167,64033
476.2138251,24.84955453,12.45442322,0.028791747,4.621238428,0.639725145,0.491632006,6.436733538,64034
496.7052019,28.01809595,13.65997066,0.026487077,3.549387863,1.208751487,0.461133949,6.455723833,64035
470.104312,35.24479679,11.32414646,0.041920023,2.010274857,1.248838882,0.383102443,6.473954333,64035
424.3343426,37.88841534,11.03261849,0.051580434,0.902083455,0.760914001,0.253092363,6.492944769,64036
391.5665451,37.0495306,9.951882682,0.047431508,1.376051946,0.04,0.025,6.511935,64037
382.8705777,33.38518746,12.24579333,0.040578132,2.44023043,0.116584525,0.025,6.530925231,64038
412.3492846,27.79017992,18.94278117,0.033123947,2.951686293,0.205971557,0.025,6.549915667,64039
442.7896664,22.35885987,20.74478054,0.022882925,2.815065418,0.307784011,0.149578749,6.568905846,64040
486.6385853,20.87283553,22.27953851,0.019692771,2.344131583,0.281124047,0.207772998,6.587896167,64041
502.7555206,24.42255484,20.8711027,0.023619024,1.975333818,0.180482317,0.147877434,6.606886462,64043
480.9704693,28.84871265,18.38207131,0.036355051,2.226959805,0.124572062,0.025,6.625876833,64044
458.6243883,27.56752214,15.0317237,0.036126683,1.680580526,0.649354839,0.033633188,6.644867077,64045
451.6739602,22.33502951,10.85342398,0.021909931,1.402647727,0.804183951,0.025,6.663857333,64046
461.7143654,17.97812909,13.93766893,0.017217523,2.347320008,0.686289542,0.153097875,6.682847538,64047
460.5900182,20.68662435,20.30030945,0.027423596,3.411483099,0.738040798,0.861680626,6.701838,64048
456.4135692,22.69651494,18.95248842,0.036332099,2.959024283,0.595835103,1.210398073,6.7200685,64048
453.7548648,22.5610451,14.24707309,0.035200809,2.222566774,0.731940925,0.882666826,6.739058769,64049
462.4812931,23.68075354,7.425322487,0.012721107,1.595252195,0.512488967,0.161548374,6.758049167,64050
461.628044,24.71444069,10.15612446,0.015132688,2.698709901,0.156872159,0.025,6.777039385,64051
450.528771,30.6593337,10.54597986,0.030770836,3.297539319,0.04,0.165341801,6.796029667,64053
497.38045,36.14709568,12.56356876,0.056680552,3.085851446,0.89372991,0.22187763,6.81502,64054
551.555624,36.3746335,16.17009185,0.06803294,2.872872099,2.317937444,0.302992902,6.834010167,64055
564.2710708,34.57844483,17.21066391,0.053721716,3.036096665,2.754656265,0.137932795,6.852240833,64055
578.1825821,31.41806267,15.98580345,0.025244018,2.747970585,1.564026038,0.487226363,6.871231231,64056
576.2834163,27.63438277,18.21702842,0.021711084,1.800758542,0.477398855,0.645506791,6.8902215,64057
581.6924035,27.5571034,16.35425046,0.005,2.085945064,1.10998718,0.649887756,6.909211692,64058
620.2046164,19.63263224,23.32158717,0.0775299,3.705236539,2.324215257,0.478037811,6.928202,64060
666.360991,47.75396966,27.76444096,0.163669847,4.720504307,1.626989813,0.09016682,6.947192308,64061
728.93444,87.39635305,26.16171155,0.174700895,3.714277154,0.125386643,0.094150217,6.9661825,64062
788.308056,98.79174266,25.59036354,0.112069666,4.525853461,0.797670125,0.154471209,6.984413167,64062
772.7614433,73.59049887,22.97123036,0.014555912,6.59570533,2.217608198,0.096537371,7.003403538,64063
737.915478,38.0875916,21.31285411,0.005,8.786561277,1.635040264,0.123371415,7.022393833,64064
713.1161042,11.22403807,18.47629789,0.025542152,7.475376191,0.313190251,0.073024759,7.041384,64065
735.1601044,30.3949529,15.17532352,0.032626688,5.192499892,3.184160424,0.054206108,7.060374333,64067
820.0412806,33.55708417,14.52232126,0.046378567,4.387432513,3.976132476,0.089309966,7.079364615,64068
882.4006321,36.34461668,17.65927004,0.050795484,3.337592534,3.976132476,0.089623294,7.098355,64069
886.022614,36.26491754,23.68839289,0.057125624,2.954860051,3.03454792,0.028665895,7.116585667,64069
